indel	species	pos
1	sim	sim_A
-6	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
-8	sim	sim_A
4	sim	sim_A
7	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
3	sim	sim_A
4	sim	sim_A
-24	sim	sim_A
15	sim	sim_A
-4	sim	sim_A
-7	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
3	sim	sim_A
4	sim	sim_A
1	sim	sim_A
3	sim	sim_A
1	sim	sim_A
1	sim	sim_A
5	sim	sim_A
-2	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-8	sim	sim_A
-4	sim	sim_A
11	sim	sim_A
3	sim	sim_A
3	sim	sim_A
-10	sim	sim_A
-7	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-8	sim	sim_A
2	sim	sim_A
-3	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
3	sim	sim_A
1	sim	sim_A
7	sim	sim_A
16	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
2	sim	sim_A
-7	sim	sim_A
-4	sim	sim_A
-6	sim	sim_A
-26	sim	sim_A
4	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-20	sim	sim_A
-6	sim	sim_A
4	sim	sim_A
-3	sim	sim_A
-7	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-7	sim	sim_A
2	sim	sim_A
-5	sim	sim_A
-1	sim	sim_A
11	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-15	sim	sim_A
1	sim	sim_A
-9	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
2	sim	sim_A
5	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-5	sim	sim_A
2	sim	sim_A
1	sim	sim_A
4	sim	sim_A
1	sim	sim_A
-15	sim	sim_A
1	sim	sim_A
-11	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-12	sim	sim_A
-32	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-11	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
-9	sim	sim_A
-4	sim	sim_A
8	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
9	sim	sim_A
7	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
-15	sim	sim_A
-9	sim	sim_A
-3	sim	sim_A
2	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
2	sim	sim_A
1	sim	sim_A
2	sim	sim_A
-29	sim	sim_A
-25	sim	sim_A
-1	sim	sim_A
-9	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
5	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-11	sim	sim_A
-1	sim	sim_A
-13	sim	sim_A
2	sim	sim_A
-3	sim	sim_A
-5	sim	sim_A
-9	sim	sim_A
-7	sim	sim_A
4	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
6	sim	sim_A
7	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
-2	sim	sim_A
-2	sim	sim_A
-2	sim	sim_A
4	sim	sim_A
-2	sim	sim_A
5	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-20	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-29	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
6	sim	sim_A
5	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-9	sim	sim_A
-1	sim	sim_A
-25	sim	sim_A
7	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
5	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
-7	sim	sim_A
-17	sim	sim_A
2	sim	sim_A
-12	sim	sim_A
-8	sim	sim_A
-16	sim	sim_A
1	sim	sim_A
1	sim	sim_A
11	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-15	sim	sim_A
1	sim	sim_A
13	sim	sim_A
8	sim	sim_A
1	sim	sim_A
1	sim	sim_A
3	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
-10	sim	sim_A
1	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-15	sim	sim_A
2	sim	sim_A
1	sim	sim_A
3	sim	sim_A
4	sim	sim_A
-4	sim	sim_A
-11	sim	sim_A
-4	sim	sim_A
-12	sim	sim_A
-3	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
7	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-28	sim	sim_A
11	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
6	sim	sim_A
-2	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-8	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
3	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
4	sim	sim_A
1	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-7	sim	sim_A
1	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-5	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
7	sim	sim_A
-25	sim	sim_A
-1	sim	sim_A
-8	sim	sim_A
1	sim	sim_A
-9	sim	sim_A
6	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-16	sim	sim_A
-1	sim	sim_A
-27	sim	sim_A
-4	sim	sim_A
3	sim	sim_A
5	sim	sim_A
1	sim	sim_A
1	sim	sim_A
6	sim	sim_A
14	sim	sim_A
1	sim	sim_A
16	sim	sim_A
16	sim	sim_A
-3	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
-9	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
3	sim	sim_A
7	sim	sim_A
2	sim	sim_A
1	sim	sim_A
8	sim	sim_A
-3	sim	sim_A
-13	sim	sim_A
-12	sim	sim_A
-3	sim	sim_A
6	sim	sim_A
-22	sim	sim_A
-18	sim	sim_A
3	sim	sim_A
2	sim	sim_A
-8	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
23	sim	sim_A
2	sim	sim_A
-6	sim	sim_A
-19	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-23	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
15	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
-11	sim	sim_A
2	sim	sim_A
3	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-7	sim	sim_A
1	sim	sim_A
3	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
1	sim	sim_A
8	sim	sim_A
1	sim	sim_A
-10	sim	sim_A
4	sim	sim_A
3	sim	sim_A
-4	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
-5	sim	sim_A
-9	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-8	sim	sim_A
1	sim	sim_A
-12	sim	sim_A
3	sim	sim_A
-5	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-6	sim	sim_A
1	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
-3	sim	sim_A
-7	sim	sim_A
-27	sim	sim_A
-1	sim	sim_A
-18	sim	sim_A
4	sim	sim_A
-8	sim	sim_A
1	sim	sim_A
-12	sim	sim_A
-18	sim	sim_A
1	sim	sim_A
12	sim	sim_A
1	sim	sim_A
4	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
-8	sim	sim_A
-6	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
-15	sim	sim_A
5	sim	sim_A
-8	sim	sim_A
-2	sim	sim_A
-13	sim	sim_A
-6	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-5	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-20	sim	sim_A
7	sim	sim_A
13	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
5	sim	sim_A
-1	sim	sim_A
3	sim	sim_A
-3	sim	sim_A
5	sim	sim_A
22	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
3	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-7	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-9	sim	sim_A
-17	sim	sim_A
-1	sim	sim_A
10	sim	sim_A
-9	sim	sim_A
-2	sim	sim_A
-19	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-7	sim	sim_A
1	sim	sim_A
7	sim	sim_A
-3	sim	sim_A
-2	sim	sim_A
-12	sim	sim_A
-1	sim	sim_A
-11	sim	sim_A
-18	sim	sim_A
-13	sim	sim_A
6	sim	sim_A
3	sim	sim_A
-3	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
-2	sim	sim_A
-10	sim	sim_A
-1	sim	sim_A
-10	sim	sim_A
-16	sim	sim_A
-17	sim	sim_A
3	sim	sim_A
-12	sim	sim_A
-8	sim	sim_A
-12	sim	sim_A
2	sim	sim_A
1	sim	sim_A
8	sim	sim_A
-16	sim	sim_A
-12	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
-14	sim	sim_A
-20	sim	sim_A
-6	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-6	sim	sim_A
-11	sim	sim_A
-3	sim	sim_A
24	sim	sim_A
-11	sim	sim_A
-10	sim	sim_A
-7	sim	sim_A
3	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
7	sim	sim_A
2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
7	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
3	sim	sim_A
-12	sim	sim_A
1	sim	sim_A
3	sim	sim_A
1	sim	sim_A
-5	sim	sim_A
1	sim	sim_A
6	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
-5	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
10	sim	sim_A
-7	sim	sim_A
1	sim	sim_A
4	sim	sim_A
2	sim	sim_A
-6	sim	sim_A
1	sim	sim_A
7	sim	sim_A
1	sim	sim_A
-22	sim	sim_A
-6	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
3	sim	sim_A
-13	sim	sim_A
-3	sim	sim_A
-4	sim	sim_A
12	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
13	sim	sim_A
8	sim	sim_A
1	sim	sim_A
22	sim	sim_A
-8	sim	sim_A
10	sim	sim_A
4	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-10	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
-6	sim	sim_A
13	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-8	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-37	sim	sim_A
1	sim	sim_A
13	sim	sim_A
9	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-9	sim	sim_A
7	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
4	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
8	sim	sim_A
-1	sim	sim_A
-19	sim	sim_A
-22	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-18	sim	sim_A
5	sim	sim_A
-1	sim	sim_A
-8	sim	sim_A
-8	sim	sim_A
-4	sim	sim_A
-7	sim	sim_A
-20	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-14	sim	sim_A
5	sim	sim_A
1	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
15	sim	sim_A
-6	sim	sim_A
2	sim	sim_A
-5	sim	sim_A
6	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-5	sim	sim_A
-4	sim	sim_A
-15	sim	sim_A
-1	sim	sim_A
-7	sim	sim_A
-7	sim	sim_A
-9	sim	sim_A
-3	sim	sim_A
-6	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
9	sim	sim_A
-4	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-4	sim	sim_A
-3	sim	sim_A
-7	sim	sim_A
-4	sim	sim_A
5	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
-7	sim	sim_A
-11	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
5	sim	sim_A
-7	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
17	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
-8	sim	sim_A
-4	sim	sim_A
-9	sim	sim_A
-32	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
3	sim	sim_A
-7	sim	sim_A
-4	sim	sim_A
9	sim	sim_A
-1	sim	sim_A
8	sim	sim_A
-9	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
2	sim	sim_A
-1	sim	sim_A
-15	sim	sim_A
1	sim	sim_A
-7	sim	sim_A
4	sim	sim_A
3	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
-7	sim	sim_A
-10	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-8	sim	sim_A
8	sim	sim_A
3	sim	sim_A
13	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
7	sim	sim_A
1	sim	sim_A
7	sim	sim_A
-6	sim	sim_A
-6	sim	sim_A
2	sim	sim_A
4	sim	sim_A
2	sim	sim_A
4	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-11	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-13	sim	sim_A
-8	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-5	sim	sim_A
2	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-12	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-18	sim	sim_A
5	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
5	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-28	sim	sim_A
-1	sim	sim_A
5	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-10	sim	sim_A
-1	sim	sim_A
-11	sim	sim_A
-17	sim	sim_A
-14	sim	sim_A
2	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
8	sim	sim_A
-4	sim	sim_A
-3	sim	sim_A
-9	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-13	sim	sim_A
-6	sim	sim_A
-27	sim	sim_A
12	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
17	sim	sim_A
-1	sim	sim_A
-11	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
8	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
6	sim	sim_A
-27	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-10	sim	sim_A
2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
6	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
-2	sim	sim_A
7	sim	sim_A
-4	sim	sim_A
-16	sim	sim_A
8	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-16	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
3	sim	sim_A
3	sim	sim_A
-3	sim	sim_A
-2	sim	sim_A
-6	sim	sim_A
4	sim	sim_A
4	sim	sim_A
-7	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-13	sim	sim_A
7	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-7	sim	sim_A
-1	sim	sim_A
7	sim	sim_A
-11	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
-10	sim	sim_A
-9	sim	sim_A
-1	sim	sim_A
-42	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-8	sim	sim_A
-12	sim	sim_A
-11	sim	sim_A
-1	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
3	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-10	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
8	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-10	sim	sim_A
10	sim	sim_A
14	sim	sim_A
-11	sim	sim_A
-3	sim	sim_A
-5	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
-6	sim	sim_A
-5	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
-9	sim	sim_A
7	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-32	sim	sim_A
-22	sim	sim_A
-9	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
6	sim	sim_A
-3	sim	sim_A
-37	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-19	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
9	sim	sim_A
3	sim	sim_A
-5	sim	sim_A
2	sim	sim_A
-12	sim	sim_A
-24	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
-28	sim	sim_A
-22	sim	sim_A
-8	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-5	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-8	sim	sim_A
-2	sim	sim_A
-24	sim	sim_A
-4	sim	sim_A
5	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
10	sim	sim_A
-5	sim	sim_A
-8	sim	sim_A
-12	sim	sim_A
3	sim	sim_A
23	sim	sim_A
4	sim	sim_A
3	sim	sim_A
4	sim	sim_A
-7	sim	sim_A
-3	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
3	sim	sim_A
2	sim	sim_A
-7	sim	sim_A
-6	sim	sim_A
-6	sim	sim_A
-2	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-6	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-1	sim	sim_A
3	sim	sim_A
-8	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
11	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
4	sim	sim_A
-1	sim	sim_A
-5	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-11	sim	sim_A
-6	sim	sim_A
30	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-5	sim	sim_A
-7	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
7	sim	sim_A
7	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
3	sim	sim_A
-11	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
3	sim	sim_A
1	sim	sim_A
-18	sim	sim_A
-35	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
4	sim	sim_A
1	sim	sim_A
9	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-9	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-5	sim	sim_A
5	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
10	sim	sim_A
4	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
4	sim	sim_A
-9	sim	sim_A
1	sim	sim_A
-4	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-5	sim	sim_A
-4	sim	sim_A
-20	sim	sim_A
-20	sim	sim_A
-1	sim	sim_A
25	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-20	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
-10	sim	sim_A
-5	sim	sim_A
-1	sim	sim_A
-26	sim	sim_A
-4	sim	sim_A
-33	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-12	sim	sim_A
1	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
-23	sim	sim_A
-2	sim	sim_A
-7	sim	sim_A
1	sim	sim_A
1	sim	sim_A
14	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
-22	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
5	sim	sim_A
-31	sim	sim_A
-9	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-2	sim	sim_A
-13	sim	sim_A
-1	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
1	sim	sim_A
2	sim	sim_A
4	sim	sim_A
5	sim	sim_A
-2	sim	sim_A
1	sim	sim_A
-8	sim	sim_A
6	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
-20	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
2	sim	sim_A
-3	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-21	sim	sim_A
3	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-3	sim	sim_A
-1	sim	sim_A
6	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
4	sim	sim_A
13	sim	sim_A
1	sim	sim_A
4	sim	sim_A
10	sim	sim_A
4	sim	sim_A
1	sim	sim_A
-8	sim	sim_A
-4	sim	sim_A
4	sim	sim_A
6	sim	sim_A
-3	sim	sim_A
-3	sim	sim_A
-25	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-1	sim	sim_A
-1	sim	sim_A
2	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
-21	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-2	sim	sim_A
2	sim	sim_A
7	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
6	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
-6	sim	sim_A
-1	sim	sim_A
-11	sim	sim_A
3	sim	sim_A
-1	sim	sim_A
7	sim	sim_A
-27	sim	sim_A
-1	sim	sim_A
-2	sim	sim_A
9	sim	sim_A
7	sim	sim_A
-2	sim	sim_A
-3	sim	sim_A
-18	sim	sim_A
-4	sim	sim_A
1	sim	sim_A
2	sim	sim_A
-2	sim	sim_A
-1	sim	sim_A
-4	sim	sim_A
-2	sim	sim_A
7	sim	sim_A
3	sim	sim_A
-2	sim	sim_A
-15	sim	sim_A
-4	sim	sim_A
-1	sim	sim_A
1	sim	sim_A
-3	sim	sim_A
2	sim	sim_A
-10	sim	sim_A
-4	sim	sim_A
6	sim	sim_A
4	sim	sim_A
-4	sim	sim_A
